index,filename,mean_abs_diff_vs_prev_gray8
640,frame_000640.jpg,0.3603
641,frame_000641.jpg,0.3657
642,frame_000642.jpg,0.3596
643,frame_000643.jpg,0.3562
644,frame_000644.jpg,0.354
645,frame_000645.jpg,0.3536
646,frame_000646.jpg,0.359
647,frame_000647.jpg,0.3539
648,frame_000648.jpg,0.3519
649,frame_000649.jpg,0.3487
650,frame_000650.jpg,0.3531
651,frame_000651.jpg,0.3546
652,frame_000652.jpg,0.3479
653,frame_000653.jpg,0.3519
654,frame_000654.jpg,0.3647
655,frame_000655.jpg,0.3537
656,frame_000656.jpg,0.359
657,frame_000657.jpg,0.3452
658,frame_000658.jpg,0.3554
659,frame_000659.jpg,0.3601
660,frame_000660.jpg,0.3444
661,frame_000661.jpg,0.3547
662,frame_000662.jpg,0.3467
663,frame_000663.jpg,0.3624
664,frame_000664.jpg,0.3494
665,frame_000665.jpg,0.359
666,frame_000666.jpg,0.354
667,frame_000667.jpg,0.3528
668,frame_000668.jpg,0.3525
669,frame_000669.jpg,0.3451
670,frame_000670.jpg,0.3517
671,frame_000671.jpg,0.3547
672,frame_000672.jpg,0.3526
673,frame_000673.jpg,0.3517
674,frame_000674.jpg,0.3553
675,frame_000675.jpg,0.3517
676,frame_000676.jpg,0.3567
677,frame_000677.jpg,0.356
678,frame_000678.jpg,0.3585
679,frame_000679.jpg,0.3549
680,frame_000680.jpg,0.3563
681,frame_000681.jpg,0.3463
682,frame_000682.jpg,0.361
683,frame_000683.jpg,0.3619
684,frame_000684.jpg,0.358
685,frame_000685.jpg,0.3501
686,frame_000686.jpg,0.3519
687,frame_000687.jpg,0.3588
688,frame_000688.jpg,0.351
689,frame_000689.jpg,0.3603
690,frame_000690.jpg,0.3533
691,frame_000691.jpg,0.3569
692,frame_000692.jpg,0.3535
693,frame_000693.jpg,0.3572
694,frame_000694.jpg,0.3527
695,frame_000695.jpg,0.3706
696,frame_000696.jpg,0.3634
697,frame_000697.jpg,0.3442
698,frame_000698.jpg,0.3523
699,frame_000699.jpg,0.3544
700,frame_000700.jpg,0.3577
701,frame_000701.jpg,0.3616
702,frame_000702.jpg,0.359
703,frame_000703.jpg,0.3574
704,frame_000704.jpg,0.3611
705,frame_000705.jpg,0.3641
706,frame_000706.jpg,0.3591
707,frame_000707.jpg,0.3608
708,frame_000708.jpg,0.3569
709,frame_000709.jpg,0.3606
710,frame_000710.jpg,0.3515
711,frame_000711.jpg,0.3615
712,frame_000712.jpg,0.3487
713,frame_000713.jpg,0.3583
714,frame_000714.jpg,0.3572
715,frame_000715.jpg,0.3616
716,frame_000716.jpg,0.3605
717,frame_000717.jpg,0.3604
718,frame_000718.jpg,0.3582
719,frame_000719.jpg,0.3567
720,frame_000720.jpg,0.3517
721,frame_000721.jpg,0.3487
722,frame_000722.jpg,0.3534
723,frame_000723.jpg,0.3534
724,frame_000724.jpg,0.3493
725,frame_000725.jpg,0.3499
726,frame_000726.jpg,0.3524
727,frame_000727.jpg,0.354
728,frame_000728.jpg,0.3503
729,frame_000729.jpg,0.3472
730,frame_000730.jpg,0.3542
731,frame_000731.jpg,0.3528
732,frame_000732.jpg,0.3631
733,frame_000733.jpg,0.3513
734,frame_000734.jpg,0.3568
735,frame_000735.jpg,0.3501
736,frame_000736.jpg,0.3596
737,frame_000737.jpg,0.363
738,frame_000738.jpg,0.3539
739,frame_000739.jpg,0.3574
740,frame_000740.jpg,0.3599
741,frame_000741.jpg,0.3484
742,frame_000742.jpg,0.3535
743,frame_000743.jpg,0.3544
744,frame_000744.jpg,0.3476
745,frame_000745.jpg,0.357
746,frame_000746.jpg,0.3649
747,frame_000747.jpg,0.3542
748,frame_000748.jpg,0.3558
749,frame_000749.jpg,0.3537
750,frame_000750.jpg,0.3496
751,frame_000751.jpg,0.3543
752,frame_000752.jpg,0.3542
753,frame_000753.jpg,0.3446
754,frame_000754.jpg,0.345
755,frame_000755.jpg,0.35
756,frame_000756.jpg,0.3583
757,frame_000757.jpg,0.3537
758,frame_000758.jpg,0.35
759,frame_000759.jpg,0.3526
760,frame_000760.jpg,0.3612
761,frame_000761.jpg,0.3567
762,frame_000762.jpg,0.3485
763,frame_000763.jpg,0.3602
764,frame_000764.jpg,0.353
765,frame_000765.jpg,0.3524
766,frame_000766.jpg,0.3576
767,frame_000767.jpg,0.3669
768,frame_000768.jpg,0.3618
769,frame_000769.jpg,0.3661
770,frame_000770.jpg,0.3572
771,frame_000771.jpg,0.3491
772,frame_000772.jpg,0.3508
773,frame_000773.jpg,0.3454
774,frame_000774.jpg,0.3572
775,frame_000775.jpg,0.3549
776,frame_000776.jpg,0.3542
777,frame_000777.jpg,0.3548
778,frame_000778.jpg,0.3558
779,frame_000779.jpg,0.3478
780,frame_000780.jpg,0.3592
781,frame_000781.jpg,0.3485
782,frame_000782.jpg,0.3558
783,frame_000783.jpg,0.3492
784,frame_000784.jpg,0.3544
785,frame_000785.jpg,0.3508
786,frame_000786.jpg,0.3597
787,frame_000787.jpg,0.3629
788,frame_000788.jpg,0.3499
789,frame_000789.jpg,0.3486
790,frame_000790.jpg,0.3455
791,frame_000791.jpg,0.3487
792,frame_000792.jpg,0.3417
793,frame_000793.jpg,0.3474
794,frame_000794.jpg,0.3499
795,frame_000795.jpg,0.3501
796,frame_000796.jpg,0.3529
797,frame_000797.jpg,0.3488
798,frame_000798.jpg,0.3488
799,frame_000799.jpg,0.3535
800,frame_000800.jpg,0.3488
801,frame_000801.jpg,0.3511
802,frame_000802.jpg,0.3427
803,frame_000803.jpg,0.3433
804,frame_000804.jpg,0.3544
805,frame_000805.jpg,0.346
806,frame_000806.jpg,0.3476
807,frame_000807.jpg,0.344
808,frame_000808.jpg,0.349
809,frame_000809.jpg,0.3488
810,frame_000810.jpg,0.3433
811,frame_000811.jpg,0.3494
812,frame_000812.jpg,0.3495
813,frame_000813.jpg,0.3503
814,frame_000814.jpg,0.3567
815,frame_000815.jpg,0.3619
816,frame_000816.jpg,0.356
817,frame_000817.jpg,0.3534
818,frame_000818.jpg,0.3468
819,frame_000819.jpg,0.3491
820,frame_000820.jpg,0.3533
821,frame_000821.jpg,0.347
